,register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y,DN
289,﻿99400391057,Plaça de Rovira i Trias,,,2015-07-08T09:33:41+02:00,2021-09-09T02:15:23.199420+02:00,,,290206,Pl Rovira i Trias,3.0,,31,la Vila de Gràcia,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429674.9060577895,4584333.02576162,41.40746803755208,2.158608041169958,2.0
290,﻿99400391061,Plaça de la Revolució,,,2015-07-08T09:51:04+02:00,2021-09-09T02:15:19.929600+02:00,,,348805,Pl Revolució de Setembre 1868,4.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429640.7064975593,4583818.48077237,41.40283072894955,2.158258723259312,2.0
291,﻿92086038778,Torre Montjuïc Calatrava,,,1992-03-25T00:00:00+01:00,2023-02-28T14:01:21.280297+01:00,,,162807,Pg Minici Natal,8.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,True,,43528.0,100002.0,Informació d'interès,E-mail,inmobiliario.cat@telefonica.com,True,,429047.4941503645,4579600.2638144335,41.36478660504145,2.1516565451460616,1.0
292,﻿99400477569,Colònia Busquets,,,2017-02-09T13:33:33+01:00,2021-09-09T02:16:44.250067+02:00,,,160007,Ctra Església,2.0,,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,425159.8057521216,4585069.741609664,41.41369557781431,2.104502955711604,1.0
293,﻿99400477574,Fàbrica Sanchís,,,2017-02-09T13:42:47+01:00,2021-09-09T02:16:44.334389+02:00,,,110508,Pg Enric Sanchis,21.0,,59,el Bon Pastor,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,433612.9512093952,4587349.768153637,41.434973842831134,2.205388440533967,1.0
294,﻿99400477587,Torre d'Aigües de Carrasco i Formiguera,,,2017-02-09T14:10:51+01:00,2021-09-09T02:16:46.678407+02:00,,,28000,Via Augusta,356.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426679.3992985538,4583675.042542249,41.401274235562326,2.122852491250377,1.0
295,﻿99400477590,Torre del Doctor Andreu,,,2017-02-09T14:17:40+01:00,2021-09-09T02:16:47.850332+02:00,,,101008,Av Tibidabo,17.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,356956.0,50.0,Variables,Arquitecte(s),Enric Sagnier i Villavecchia,False,,427764.6295052072,4584838.434431069,41.411850643734354,2.135695010644845,1.0
296,﻿92086009589,Conservatori Municipal de Música de Barcelona,,,1989-05-22T00:00:00+02:00,2023-02-15T12:51:47.877924+01:00,,,49509,C Bruc,110.0,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,True,,40149.0,100002.0,Informació d'interès,E-mail,conservatori@cmmb.cat,True,,430450.6797890641,4583041.1785217095,41.39590030798757,2.1680371208078077,3.0
297,﻿92086007596,Centre Educatiu Thau,,,1990-09-26T00:00:00+02:00,2022-09-17T04:02:52.856867+02:00,,,115400,Av Esplugues,49.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,40354.0,100002.0,Informació d'interès,E-mail,thaubcn@thaubcn.iccic.edu,True,,425195.6050475672,4582176.405836956,41.38764005512567,2.10528876791072,1.0
298,﻿92086009606,Cementiri Sant Genís,,,1985-03-28T00:00:00+01:00,2022-09-30T11:29:32.694534+02:00,,,293408,Saldes,3.0,,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,BARCELONA,True,,162054.0,20001.0,Telèfons,Tel.,934170515,True,,427857.9792149769,4586628.587002354,41.427982136658734,2.1365982986152545,1.0
299,﻿92086012749,Fàbrica de Creació Ateneu Popular 9 Barris,,,1988-12-13T00:00:00+01:00,2023-02-15T13:39:50.218170+01:00,,,263509,C Portlligat,11.0,,53,la Trinitat Nova,8,Nou Barris,8042,BARCELONA,True,,41410.0,100002.0,Informació d'interès,E-mail,info@ateneu9b.net,True,,431540.5970060693,4588901.209629745,41.44877310192653,2.180410246679443,1.0
300,﻿92086005373,Parròquia de Sant Genís dels Agudells,,,1984-05-30T00:00:00+02:00,2022-09-17T03:59:32.481034+02:00,,,293408,C Saldes,3.0,,39,Sant Genís dels Agudells,7,Horta-Guinardó,8035,BARCELONA,True,,40442.0,100002.0,Informació d'interès,E-mail,santgenis93@arqbcn.org,True,,427857.9792149769,4586628.587002354,41.427982136658734,2.1365982986152545,1.0
301,﻿99400466744,La Sardineta. Grup d'Ecoconsum de la Barceloneta,,,2016-10-04T12:59:47+02:00,2022-09-17T08:46:25.552446+02:00,,,77005,C Cermeño,7.0,,3,la Barceloneta,1,Ciutat Vella,8003,BARCELONA,True,,58638.0,100002.0,Informació d'interès,E-mail,gruplasardineta@gmail.com,True,,432314.8879956148,4581438.954533873,41.38162858085352,2.1905140138060823,1.0
302,﻿92086005213,Museu Reial Monestir de Santa Maria de Pedralbes,,,1984-05-30T00:00:00+02:00,2023-06-12T10:06:13.121325+02:00,,,215200,Baixada del Monestir,9.0,,21,Pedralbes,4,Les Corts,8034,Barcelona,True,,40103.0,100002.0,Informació d'interès,E-mail,monestirpedralbes@bcn.cat,True,,425772.0582506743,4583054.846393712,41.39560516575995,2.1120750845469174,1.0
303,﻿92086005216,Reial Club de Tennis Barcelona - 1899,,,1985-06-10T00:00:00+02:00,2023-02-23T14:16:04.965207+01:00,,,62700,C Bosch i Gimpera,5.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,40215.0,100002.0,Informació d'interès,E-mail,suggeriments@rctb1899.es,True,,426292.9532366624,4582836.938633416,41.39369047981739,2.118331914254848,1.0
304,﻿92086002167,Parròquia de Santa Maria del Remei,,,1984-05-30T00:00:00+02:00,2022-09-17T03:50:42.488895+02:00,,,86403,Pl Concòrdia,1.0,,19,les Corts,4,Les Corts,8014,BARCELONA,True,,39937.0,100002.0,Informació d'interès,E-mail,santamaria211@arqbcn.org,True,,427436.3182906121,4582070.618357566,41.386892522386965,2.132098891535344,1.0
305,﻿99400628829,Memorial en Record de les Víctimes de Trànsit,,,2019-05-28T11:23:23+02:00,2021-12-20T10:49:09.547947+01:00,,,700756,Passeig Marítim del Bogatell,82.0,,68,el Poblenou,10,Sant Martí,8005,Barcelona,True,,,,,,,,,433686.0313832721,4582866.760873167,41.39460267821261,2.20675449785976,1.0
306,﻿92086030400,Platja de la Mar Bella,,,1989-06-30T00:00:00+02:00,2023-05-02T09:14:29.657651+02:00,,,700768,Passeig Marítim de la Mar Bella,104.0,104.0,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,8005,Barcelona,True,,74957.0,100003.0,Informació d'interès,Web,http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-la-mar-bella,True,,434155.9587308335,4583303.982699825,41.39857924467329,2.2123276980931683,1.0
307,﻿92086015566,Consell Municipal del Districte de Sants-Montjuïc,,,1988-02-29T00:00:00+01:00,2021-10-11T11:56:25.525567+02:00,,,94809,Carrer de la Creu Coberta,104.0,,15,Hostafrancs,3,Sants-Montjuïc,8014,Barcelona,True,,74272.0,100003.0,Informació d'interès,Web,http://ajuntament.barcelona.cat/sants-montjuic/ca/,True,,428274.4644171125,4580787.24006208,41.3754087791269,2.142274392316013,2.0
308,﻿99400387428,"El Campus Nord, Ciutat Universitària",,,2015-05-26T17:18:48+02:00,2023-03-13T11:41:34.698423+01:00,,,169023,C Jordi Girona,4.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,95716.0,100003.0,Informació d'interès,Web,http://www.upc.edu,True,,425825.1079418042,4582117.469550738,41.38716753611742,2.112824395389949,1.0
309,﻿99400387436,Edifici MediaTIC,,,2015-05-27T08:29:52+02:00,2023-02-10T12:18:44.400624+01:00,,,181608,Carrer de Roc Boronat,117.0,127.0,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,8018,Barcelona,True,,96089.0,100003.0,Informació d'interès,Web,https://www.barcelonactiva.cat/-/cibernarium-22-/3.2?redirect=%2Fequipaments,True,,432667.114,4583772.964,41.40267993266015,2.1944666095628262,1.0
310,﻿92086011621,Palau Robert - Centre d'Informació de Catalunya,,,1988-01-08T00:00:00+01:00,2021-09-01T13:14:09.443590+02:00,,,148307,Pg Gràcia,107.0,,7,la Dreta de l'Eixample,2,Eixample,8008,BARCELONA,True,,40977.0,100002.0,Informació d'interès,E-mail,ot.barcelona@gencat.cat,True,,429739.9216891276,4583073.787056681,41.396132216710285,2.159531980047189,3.0
311,﻿75990106696,Residència Assistencial per a Gent Gran Refugi d'Obreres,,,1996-09-18T00:00:00+02:00,2023-02-28T13:36:39.033026+01:00,,,279600,Av República Argentina,16.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,35974.0,100002.0,Informació d'interès,E-mail,info.refugi@refugidobreres.cat,True,,428806.8234687128,4584434.212593329,41.40830297314985,2.1482112139978766,2.0
312,﻿92086005867,Parròquia de la Santíssima Trinitat,,,1984-05-30T00:00:00+02:00,2022-09-17T04:00:56.273605+02:00,,,77107,C Turó de la Trinitat,30.0,,57,la Trinitat Vella,9,Sant Andreu,8033,BARCELONA,True,,40569.0,100002.0,Informació d'interès,E-mail,la.trinitat@gmail.com,True,,432383.32079860166,4589064.645207687,41.45031653850258,2.190479987134713,1.0
313,﻿99400477624,La Gran Via de Carles III,,,2017-02-10T09:05:01+01:00,2021-09-09T02:16:55.486679+02:00,,,66508,G.V. Carles III,60.0,,19,les Corts,4,Les Corts,8028,BARCELONA,True,,,,,,,,,427094.671690074,4581708.214820577,41.38359761148749,2.128056674070894,1.0
314,﻿99400477630,La plaça de la Concòrdia,,,2017-02-10T09:27:07+01:00,2021-09-09T02:16:57.117302+02:00,,,86403,Pl Concòrdia,,,19,les Corts,4,Les Corts,8014,BARCELONA,True,,,,,,,,,427435.2963089941,4582031.447739574,41.38653963624162,2.132091361234996,1.0
315,﻿99400477650,La Porta Sud de la Finca Güell,,,2017-02-10T10:13:37+01:00,2021-09-09T02:17:03.351941+02:00,,,700762,C Lluís Solé i Sabarís,1.0,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,True,,356965.0,50.0,Variables,Arquitecte(s),Antoni Gaudí i Cornet,False,,426330.5870844101,4581861.919154968,41.384912355918026,2.1189006112022293,1.0
316,﻿99400477690,La Plaça dels Indians,,,2017-02-10T12:58:56+01:00,2021-09-09T02:17:08.653799+02:00,,,140407,C Garcilaso,140.0,,62,el Congrés i els Indians,9,Sant Andreu,8027,BARCELONA,True,,,,,,,,,431691.6181116015,4586088.713059242,41.42345483645125,2.182535991490844,1.0
317,﻿92086000136,Museu d'Arqueologia de Catalunya,,,1984-05-30T00:00:00+02:00,2023-05-04T12:05:00.470427+02:00,,,316809,Passeig de Santa Madrona,39.0,,11,el Poble-sec,3,Sants-Montjuïc,8038,Barcelona,True,,39454.0,100002.0,Informació d'interès,E-mail,macvisites.acdpc@gencat.cat,True,,429555.7670814762,4580194.73011607,41.370185413245146,2.1576640200328425,1.0
318,﻿99400476630,Antiga Foneria de Canons,,,2017-01-26T10:07:12+01:00,2022-09-17T08:49:49.386545+02:00,,,34308,C Rambla,2.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,True,,,,,,,,,431183.3521014535,4580927.89229379,41.37692960265057,2.177040671271692,2.0
319,﻿99400476664,Carrer de la Riereta,,,2017-01-26T12:05:31+01:00,2021-09-09T02:15:39.348482+02:00,,,282605,C Riereta,1.0,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,True,,,,,,,,,430344.9181990679,4581194.736517376,41.37926084805356,2.1669844143365613,2.0
320,﻿99400476683,Casa -Fàbrica Vermell-Martí,,,2017-01-26T13:15:42+01:00,2021-09-09T02:15:43.007179+02:00,,,175106,C Jonqueres,10.0,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,True,,,,,,,,,430956.0600530023,4582188.100948286,41.3882604557891,2.174179225423808,3.0
321,﻿99400476696,El Vapor  - Fàbrica Bonaplata,,,2017-01-26T14:18:31+01:00,2021-09-09T02:15:43.219517+02:00,,,329800,C Tallers,75.0,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,True,,,,,,,,,430332.4761893038,4581826.086353002,41.38494614000927,2.1667630471377124,4.0
322,﻿99400476734,Església Antic Institut Mental,,,2017-01-27T12:24:35+01:00,2022-09-17T08:50:03.264842+02:00,,,701149,C Marie Curie,8.0,,48,la Guineueta,8,Nou Barris,8042,BARCELONA,True,,,,,,,,,430587.93251481664,4587602.414085439,41.43699356015132,2.1691554098488184,1.0
323,﻿1310145333,OikoCrèdit Catalunya,,,2001-11-06T00:00:00+01:00,2022-09-17T02:31:44.290200+02:00,,,71600,C Casp,43.0,,7,la Dreta de l'Eixample,2,Eixample,8010,BARCELONA,True,,34299.0,100002.0,Informació d'interès,E-mail,catalunya@oikocredit.org,True,,430950.94901651656,4582607.992850317,41.39204185286289,2.174070233465704,4.0
324,﻿99400477563,Cooperativa La Guardiola Familiar,,,2017-02-09T13:15:26+01:00,2021-09-09T02:16:40.533015+02:00,,,52004,C Borriana,54.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432475.52834401216,4586871.01759309,41.43056706573951,2.191828973297836,1.0
325,﻿99400477568,Pavelló de Ràdio Barcelona al Parc d'Atraccions del Tibidabo,,,2017-02-09T13:28:02+01:00,2021-04-23T09:48:30.785234+02:00,,,335654,Carretera de Vallvidrera al Tibidabo,101.0,103.0,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8035,Barcelona,True,,356955.0,50.0,Variables,Arquitecte(s),Nicolau M. Rubió i Tudurí,False,,426409.4062931601,4586212.684406251,41.42410490506085,2.1193142250845742,1.0
326,﻿99400477591,Torre d'Ignacio Portabella,,,2017-02-09T14:29:57+01:00,2022-09-17T08:52:27.429150+02:00,,,101008,Av Tibidabo,27.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,,,,,,,,427706.0380512149,4584945.725372515,41.41281169827556,2.134981213630846,1.0
327,﻿99400477596,El Jardí Vertical,,,2017-02-09T16:16:27+01:00,2021-09-09T02:16:49.968187+02:00,,,40300,C Berlín,107.0,,19,les Corts,4,Les Corts,8029,BARCELONA,True,,,,,,,,,428240.8485137519,4581866.687519304,41.38512796595028,2.141744623609296,1.0
328,﻿99400477608,Casa Hurtado,,,2017-02-09T17:15:14+01:00,2023-03-01T09:42:14.671503+01:00,,,359200,Av Pedralbes,46.0,,21,Pedralbes,4,Les Corts,8034,BARCELONA,True,,,,,,,,,426123.7769112807,4582697.765954239,41.39242149167882,2.11632547019372,1.0
329,﻿354143355,Casa Comalat,,,2000-12-19T00:00:00+01:00,2023-01-20T14:11:02.325904+01:00,,,144601,Av Diagonal,442.0,,7,la Dreta de l'Eixample,2,Eixample,8037,BARCELONA,True,,130386.0,100050.0,Telèfons,No tenen telèfon,-,True,,429840.42969062825,4583178.411056954,41.39708330346533,2.1607220347024616,3.0
330,﻿99400697177,Avinguda de la Catedral,,,2022-09-01T14:31:36.475631+02:00,2022-09-25T14:09:46.511108+02:00,,,74801,Avinguda de la Catedral,1.0,1.0,2,el Barri Gòtic,1,Ciutat Vella,8002,Barcelona,True,,469395.0,100058.0,Variables,merce-eq-principal,Sí,False,,431043.841,4581774.978,41.38454711222467,2.175276073454244,3.0
331,﻿99400697182,Avinguda Maria Cristina,,,2022-09-01T14:39:43.127669+02:00,2023-06-06T09:37:18.967133+02:00,,,278200,Avinguda de la Reina Maria Cristina,1.0,13.0,11,el Poble-sec,3,Sants-Montjuïc,8004,Barcelona,True,,534531.0,100058.0,Variables,merce-eq-principal,Sí,False,,429002.791,4580516.242,41.37303257656836,2.1510148596954752,1.0
332,﻿99400697184,Carrer Martí  i Franqués,,,2022-09-01T14:43:47.504394+02:00,2022-09-25T14:16:09.497244+02:00,,,7258,Carrer de Martí i Franquès,1.0,1.0,20,la Maternitat i Sant Ramon,4,Les Corts,8028,Barcelona,True,,,,,,,,,426247.273,4581879.573,41.38506372270052,2.1179021240670406,1.0
333,﻿14143802,Fundació Joan Brossa,,,2000-01-14T00:00:00+01:00,2023-04-04T14:38:16.913490+02:00,,,126701,Carrer de Flassaders,40.0,40.0,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,Barcelona,True,,33228.0,100002.0,Informació d'interès,E-mail,fundacio@fundaciojoanbrossa.cat,True,,431637.46,4581844.138,41.385220679624325,2.1823673277242177,2.0
334,﻿99400286265,Cereria Subirà,,,2012-02-06T10:28:30+01:00,2022-09-23T14:46:44.520020+02:00,,,179209,Bda Llibreteria,7.0,,2,el Barri Gòtic,1,Ciutat Vella,8002,BARCELONA,True,,91677.0,100003.0,Informació d'interès,Web,https://cereriasubira.cat/es/botiga-inici/,True,,431274.54305880365,4581691.110863043,41.38381148695298,2.1780445376953748,3.0
335,﻿99400702077,L'Hort del Cànem,,,2022-12-02T10:44:01.134952+01:00,2022-12-02T12:51:57.618461+01:00,,,183603,Carrer de la Llacuna,31.0,31.0,68,el Poblenou,10,Sant Martí,8005,Barcelona,True,,,,,,,,,433191.493,4583375.029,41.399139584728125,2.200783316686378,2.0
336,﻿99400477421,La plaça del Poble Romaní,,,2017-02-08T09:28:17+01:00,2022-10-11T10:48:53.860323+02:00,,,700933,Plaça del Poble Gitano,,,31,la Vila de Gràcia,6,Gràcia,8012,Barcelona,True,,,,,,,,,429843.20555369137,4583705.897912456,41.40183443187985,2.160694112661664,2.0
337,﻿99400477467,Villa Esperanza,,,2017-02-08T12:18:56+01:00,2021-09-09T02:16:22.657531+02:00,,,163402,Ptge Isabel,8.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,356950.0,50.0,Variables,Arquitecte(s),Andreu Audet i Puig,False,,428659.28477609775,4585027.397778661,41.41363246951804,2.1463762410352865,1.0
338,﻿99400477469,Colònia Bausili,,,2017-02-08T12:30:30+01:00,2021-09-09T02:16:20.960475+02:00,,,36755,C Colònia Bausili,3.0,,12,la Marina del Prat Vermell,3,Sants-Montjuïc,8038,BARCELONA,True,,,,,,,,,428356.7721459906,4578302.711342341,41.35303880848997,2.1435520408982858,1.0
339,﻿99400477480,Carrer Avió Plus Ultra,,,2017-02-08T13:48:19+01:00,2021-09-09T02:16:24.060959+02:00,,,29501,C Avió Plus Ultra,1.0,,23,Sarrià,5,Sarrià-Sant Gervasi,8017,BARCELONA,True,,,,,,,,,426608.723007847,4583571.259539142,41.40033306045677,2.122019654847453,1.0
340,﻿92086004700,Centre Cívic Torre Llobeta,,,1984-05-30T00:00:00+02:00,2023-06-12T14:36:43.016036+02:00,,,315704,Carrer de Santa Fe,2.0,,44,Vilapicina i la Torre Llobeta,8,Nou Barris,8031,Barcelona,True,,39635.0,100002.0,Informació d'interès,E-mail,info.cctorrellobeta@esport3.org,True,,430979.19494772446,4586481.486086898,41.42693150965028,2.173966250593847,1.0
341,﻿75990048521,Restaurant El Asador de Aranda *Av Tibidabo,,,1996-09-18T00:00:00+02:00,2023-02-28T13:39:44.454095+01:00,,,101008,Av Tibidabo,31.0,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8022,BARCELONA,True,,35282.0,100002.0,Informació d'interès,E-mail,asador@asadoraranda.com,True,,427664.9224341933,4585021.720622828,41.41349245462937,2.1344802209567293,1.0
342,﻿99400477489,Bar Colòmbia,,,2017-02-08T14:43:15+01:00,2022-09-17T08:51:54.099210+02:00,,,701326,Rbla Fabra i Puig,1.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,229551.0,20001.0,Telèfons,Tel.,932506812,True,,432282.250232084,4586811.096138333,41.43001110132735,2.1895226462085007,1.0
343,﻿99400477502,El camp de la Creu,,,2017-02-08T15:24:53+01:00,2021-09-09T02:16:27.255736+02:00,,,67409,Pl Carme,1.0,,19,les Corts,4,Les Corts,8029,BARCELONA,True,,,,,,,,,428114.0566597873,4582271.5985412495,41.38876352398029,2.140180281885298,1.0
344,﻿99400477528,Ca l'Estruc- Convent de les Germanes de l'Assumpció,,,2017-02-09T09:33:36+01:00,2021-09-09T02:16:32.914327+02:00,,,262200,C Pons i Gallarza,30.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,,,,,,,,432162.44827106217,4587426.033122995,41.43553951634989,2.1880199202730286,1.0
345,﻿99400477545,Botiga Casa Rusca,,,2017-02-09T11:06:04+01:00,2021-09-09T02:16:34.306744+02:00,,,296202,C Gran de Sant Andreu,135.0,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,True,,229534.0,20001.0,Telèfons,Tel.,933120955,True,,432264.2443708489,4586990.106390512,41.431621867432426,2.1892871049773523,1.0
346,﻿99400477555,La Mina Grott,,,2017-02-09T12:15:33+01:00,2021-04-23T09:46:15.008965+02:00,,,700111,Camí del Cama-sec,22.0,28.0,22,"Vallvidrera, el Tibidabo i les Planes",5,Sarrià-Sant Gervasi,8017,Barcelona,True,,,,,,,,,424580.1866130809,4585253.282393681,41.41529444742222,2.097545489732037,1.0
347,﻿99400477327,Casa Manuel Colchero,,,2017-02-07T09:51:49+01:00,2022-09-17T08:50:50.850239+02:00,,,56504,C Camèlies,34.0,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429815.0406020541,4584786.2493715305,41.41156230116295,2.160231915914634,1.0
348,﻿99400477329,Casa Miquel Cal Millàs,,,2017-02-07T10:21:05+01:00,2021-09-09T02:16:04.624888+02:00,,,353000,C Vallfogona,18.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356919.0,50.0,Variables,Arquitecte(s),Joan Marsant Solà,False,,429582.6670543468,4583852.329430172,41.4031305099263,2.157560504523872,2.0
349,﻿99400477330,Casa Pere Jaqués,,,2017-02-07T10:31:45+01:00,2021-09-09T02:16:01.915156+02:00,,,234908,C Olot,2.0,,30,la Salut,6,Gràcia,8024,BARCELONA,True,,,,,,,,,429160.0639319971,4584935.706777832,41.41285094265032,2.1523783933834846,1.0
350,﻿99400477331,Casa Ramos,,,2017-02-07T10:40:20+01:00,2022-09-17T08:50:50.855927+02:00,,,123408,Pl Lesseps,30.0,,27,el Putxet i el Farró,5,Sarrià-Sant Gervasi,8023,BARCELONA,True,,356920.0,50.0,Variables,Arquitecte(s),Jaume Torras i Grau,False,,428918.5734330148,4584198.510915229,41.4061899908628,2.149575785577088,1.0
351,﻿99400477343,Cases Antoni Par,,,2017-02-07T12:33:54+01:00,2022-09-17T08:51:00.290063+02:00,,,206403,C Gran de Gràcia,262.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,356924.0,50.0,Variables,Arquitecte(s),Jeroni Ferran Granell i Manresa,False,,429005.94059611263,4584142.599478811,41.40569413888112,2.1506275018499315,2.0
352,﻿99400477345,Cases de menestrals,,,2017-02-07T12:38:47+01:00,2021-09-09T02:16:02.257411+02:00,,,338506,C Tordera,14.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429823.1917725938,4583588.613052221,41.40077634268316,2.160468302707204,2.0
353,﻿99400477346,Cases Folguera,,,2017-02-07T12:42:37+01:00,2022-09-17T08:50:57.046361+02:00,,,344101,Trav Gràcia,184.0,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,True,,,,,,,,,429690.0620390318,4583718.075761879,41.40193073549308,2.158860787647023,2.0
354,﻿99400477355,Edifici Modernista Avinguda República Argentina 28,,,2017-02-07T13:35:21+01:00,2022-09-17T08:51:08.477061+02:00,,,279600,Av República Argentina,28.0,,28,Vallcarca i els Penitents,6,Gràcia,8023,BARCELONA,True,,,,,,,,,428740.6471069378,4584455.815368747,41.408491676806655,2.147416989049893,2.0
355,﻿99400191003,Parc de la Primavera,,,2007-09-26T11:08:35+02:00,2022-11-23T12:39:10.938467+01:00,,,86902,C Nou de la Rambla,203.0,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,True,,88297.0,100003.0,Informació d'interès,Web,https://link.bcn.cat/cPdlP,True,,430239.2994283526,4580219.047020415,41.37046396116055,2.1658337161656225,1.0
